,firmname,own,own2,type,ownername
192,에이치디씨아이콘트롤스,0.28890643985419195,0.28890643985419195,0,
201,에이치디씨아이콘트롤스,0.28946537059538274,0.28946537059538274,1,에이치디씨
202,에이치디씨아이콘트롤스,,,-1,
204,에이치디씨아이콘트롤스,0.42162818955042525,0.42162818955042525,99,
207,에이치디씨아이파크몰,0.0,0.0,0,
216,에이치디씨아이파크몰,0.870862830023722,0.870862830023722,1,에이치디씨
217,에이치디씨아이파크몰,,,-1,
219,에이치디씨아이파크몰,0.12913716997627805,0.12913716997627805,99,
222,에이치디씨영창,0.0,0.0005958328948923255,0,
231,에이치디씨영창,0.8786637541626535,0.8786637541626535,1,에이치디씨
232,에이치디씨영창,0.06430122531240852,0.06430122531240852,1,에이치디씨아이콘트롤스
233,에이치디씨영창,,,-1,
235,에이치디씨영창,0.0564391876300456,0.0564391876300456,99,
238,에이치디씨현대산업개발,0.018177500135417413,0.021056428776586762,0,
249,에이치디씨현대산업개발,0.3298809555780821,0.3298809555780821,1,에이치디씨
250,에이치디씨현대산업개발,0.033839968938204595,0.033839968938204595,1,에이치디씨아이콘트롤스
251,에이치디씨현대산업개발,,,-1,
253,에이치디씨현대산업개발,0.6152226467071265,0.6152226467071265,99,
256,에이치디씨현대이피,0.0,0.07105630094043887,0,
266,에이치디씨현대이피,0.482601880877743,0.482601880877743,1,에이치디씨
267,에이치디씨현대이피,,,-1,
269,에이치디씨현대이피,0.4463418181818182,0.4463418181818182,99,
272,에이치디씨현대피씨이,0.0,0.0,0,
281,에이치디씨현대피씨이,1.0,1.0,1,에이치디씨현대산업개발
282,에이치디씨현대피씨이,,,-1,
284,에이치디씨현대피씨이,0.0,0.0,99,
287,지개남산도시고속화도로,0.0,0.0,0,
296,지개남산도시고속화도로,0.4733223680318073,0.4733223680318073,1,에이치디씨
297,지개남산도시고속화도로,,,-1,
299,지개남산도시고속화도로,0.5266776319681927,0.5266776319681927,99,
302,통영에코파워,0.0,0.0,0,
311,통영에코파워,1.0,1.0,1,에이치디씨
312,통영에코파워,,,-1,
314,통영에코파워,0.0,0.0,99,
317,호텔에이치디씨,0.0,0.0,0,
326,호텔에이치디씨,1.0,1.0,1,에이치디씨현대산업개발
327,호텔에이치디씨,,,-1,
329,호텔에이치디씨,0.0,0.0,99,
332,엠엔큐투자파트너스(유),1.0,1.0,0,
341,엠엔큐투자파트너스(유),,,1,-
342,엠엔큐투자파트너스(유),,,-1,
344,엠엔큐투자파트너스(유),0.0,0.0,99,
347,에이치디씨자산운용,0.39018987341772154,0.3927215189873418,0,
358,에이치디씨자산운용,0.4806962025316456,0.4806962025316456,1,엠엔큐투자파트너스(유)
359,에이치디씨자산운용,,,-1,
361,에이치디씨자산운용,0.12658227848101267,0.12658227848101267,99,
