,firmname,own,own2,type,ownername
641,엔에이치애그리비즈밸류크리에이티브제일호 사모투자합자회사,0.4803607311111111,0.4803607311111111,1,농협은행
642,엔에이치애그리비즈밸류크리에이티브제일호 사모투자합자회사,0.005,0.005,1,엔에이치투자증권
643,엔에이치애그리비즈밸류크리에이티브제일호 사모투자합자회사,,,-1,
645,엔에이치애그리비즈밸류크리에이티브제일호 사모투자합자회사,0.5,0.5,99,
648,이니어스엔에이치사모투자합자회사,0.0,0.0,0,
657,이니어스엔에이치사모투자합자회사,0.00980392156862745,0.00980392156862745,1,엔에이치투자증권
658,이니어스엔에이치사모투자합자회사,,,-1,
660,이니어스엔에이치사모투자합자회사,0.9901960784313726,0.9901960784313726,99,
663,엔에이치뉴그로쓰사모투자합자회사,0.13636363637931034,0.13636363637931034,0,
672,엔에이치뉴그로쓰사모투자합자회사,0.18181818206896552,0.18181818206896552,1,엔에이치투자증권
673,엔에이치뉴그로쓰사모투자합자회사,0.13636363637931034,0.13636363637931034,1,농협은행
674,엔에이치뉴그로쓰사모투자합자회사,0.04545454534482759,0.04545454534482759,1,엔에이치농협캐피탈
675,엔에이치뉴그로쓰사모투자합자회사,,,-1,
677,엔에이치뉴그로쓰사모투자합자회사,0.4999999998275862,0.4999999998275862,99,
