,firmname,own,own2,type,ownername
177,세미콜론스튜디오,0.0,0.0,0,
186,세미콜론스튜디오,0.5,0.5,1,스노우
187,세미콜론스튜디오,0.5,0.5,1,네이버웹툰
188,세미콜론스튜디오,,,-1,
191,세미콜론스튜디오,0.0,0.0,99,
194,네이버랩스,0.0,0.0,0,
203,네이버랩스,1.0,1.0,1,네이버
204,네이버랩스,,,-1,
207,네이버랩스,0.0,0.0,99,
210,웍스모바일,0.0,0.0,0,
219,웍스모바일,0.6999999554676388,0.6999999554676388,1,네이버
220,웍스모바일,0.30000004453236123,0.30000004453236123,1,네이버비즈니스플랫폼
221,웍스모바일,,,-1,
223,웍스모바일,0.0,0.0,99,
226,네이버아이앤에스,0.0,0.0,0,
235,네이버아이앤에스,1.0,1.0,1,네이버
236,네이버아이앤에스,,,-1,
239,네이버아이앤에스,0.0,0.0,99,
242,그린웹서비스,0.0,0.0,0,
251,그린웹서비스,1.0,1.0,1,네이버아이앤에스
252,그린웹서비스,,,-1,
255,그린웹서비스,0.0,0.0,99,
258,인컴즈,0.0,0.0,0,
267,인컴즈,1.0,1.0,1,네이버아이앤에스
268,인컴즈,,,-1,
271,인컴즈,0.0,0.0,99,
274,컴파트너스,0.0,0.0,0,
283,컴파트너스,1.0,1.0,1,네이버아이앤에스
284,컴파트너스,,,-1,
287,컴파트너스,0.0,0.0,99,
290,엔테크서비스,0.0,0.0,0,
299,엔테크서비스,1.0,1.0,1,네이버아이앤에스
300,엔테크서비스,,,-1,
303,엔테크서비스,0.0,0.0,99,
306,엔아이티서비스,0.0,0.0,0,
315,엔아이티서비스,1.0,1.0,1,네이버아이앤에스
316,엔아이티서비스,,,-1,
319,엔아이티서비스,0.0,0.0,99,
322,서치솔루션,0.0,0.0,0,
331,서치솔루션,1.0,1.0,1,네이버
332,서치솔루션,,,-1,
335,서치솔루션,0.0,0.0,99,
338,엔비전스,0.0,0.0,0,
347,엔비전스,1.0,1.0,1,네이버
348,엔비전스,,,-1,
351,엔비전스,0.0,0.0,99,
354,컴패니에이아이,0.0,0.1503,0,
363,컴패니에이아이,0.739,0.739,1,네이버
364,컴패니에이아이,,,-1,
367,컴패니에이아이,0.1107,0.1107,99,
370,오디언소리,0.0,0.0,0,
379,오디언소리,1.0,1.0,1,네이버
380,오디언소리,,,-1,
383,오디언소리,0.0,0.0,99,
386,라인플러스,0.0,0.0,0,
395,라인플러스,1.0,1.0,1,LINE Corporation
396,라인플러스,,,-1,
399,라인플러스,0.0,0.0,99,
402,라인플레이,0.0,0.0,0,
411,라인플레이,1.0,1.0,1,라인플러스
412,라인플레이,,,-1,
415,라인플레이,0.0,0.0,99,
418,라인업,0.0,0.0,0,
427,라인업,1.0,1.0,1,라인플러스
428,라인업,,,-1,
431,라인업,0.0,0.0,99,
434,라인스튜디오,0.0,0.0,0,
443,라인스튜디오,1.0,1.0,1,라인플러스
444,라인스튜디오,,,-1,
447,라인스튜디오,0.0,0.0,99,
450,그레이해쉬,0.0,0.1360397803176488,0,
459,그레이해쉬,0.5850526940774825,0.5850526940774825,1,라인플러스
460,그레이해쉬,,,-1,
463,그레이해쉬,0.27890752560486864,0.27890752560486864,99,
466,라인비즈플러스,0.0,0.0,0,
475,라인비즈플러스,1.0,1.0,1,LINE Pay Corporation
476,라인비즈플러스,,,-1,
479,라인비즈플러스,0.0,0.0,99,
482,라인파이낸셜플러스,0.0,0.0,0,
491,라인파이낸셜플러스,1.0,1.0,1,LINE Financial Corporation
492,라인파이낸셜플러스,,,-1,
495,라인파이낸셜플러스,0.0,0.0,99,
498,언블락,0.0,0.0,0,
507,언블락,1.0,1.0,1,LVC Corporation
508,언블락,,,-1,
511,언블락,0.0,0.0,99,
514,언체인,0.0,0.0,0,
523,언체인,0.5098039215686274,0.5098039215686274,1,LVC Corporation
524,언체인,,,-1,
527,언체인,0.49019607843137253,0.49019607843137253,99,
530,라인프렌즈,0.0,0.0,0,
539,라인프렌즈,1.0,1.0,1,LFG Holdings Limited
540,라인프렌즈,,,-1,
543,라인프렌즈,0.0,0.0,99,
546,마크티,0.0,0.0,0,
555,마크티,0.5100008819984124,0.5100008819984124,1,라인프렌즈
556,마크티,,,-1,
559,마크티,0.4899991180015876,0.4899991180015876,99,
562,라인게임즈,0.0,0.2870763760402628,0,
572,라인게임즈,0.417308146219268,0.417308146219268,1,LINE Corporation
573,라인게임즈,,,-1,
576,라인게임즈,0.2956154777404692,0.2956154777404692,99,
579,피그,0.0,0.0,0,
588,피그,1.0,1.0,1,라인게임즈
589,피그,,,-1,
592,피그,0.0,0.0,99,
595,스튜디오포립,0.0,0.06,0,
604,스튜디오포립,0.6,0.6,1,라인게임즈
605,스튜디오포립,,,-1,
608,스튜디오포립,0.34,0.34,99,
611,락스퀘어,0.0,0.37983741276796645,0,
622,락스퀘어,0.4098467076823205,0.4098467076823205,1,라인게임즈
623,락스퀘어,,,-1,
625,락스퀘어,0.21031587954971304,0.21031587954971304,99,
628,제로게임즈,0.0,0.0,0,
637,제로게임즈,1.0,1.0,1,라인게임즈
638,제로게임즈,,,-1,
640,제로게임즈,0.0,0.0,99,
643,엑스엔게임즈,0.0,0.0,0,
652,엑스엔게임즈,1.0,1.0,1,제로게임즈
653,엑스엔게임즈,,,-1,
655,엑스엔게임즈,0.0,0.0,99,
658,(유)지음,1.0,1.0,0,
667,(유)지음,,,1,-
668,(유)지음,,,-1,
670,(유)지음,0.0,0.0,99,
673,스프링캠프,0.0,0.0,0,
682,스프링캠프,1.0,1.0,1,스노우
683,스프링캠프,,,-1,
685,스프링캠프,0.0,0.0,99,
688,네이버파이낸셜,0.0,0.0,0,
697,네이버파이낸셜,0.700000210000063,0.700000210000063,1,네이버
698,네이버파이낸셜,,,-1,
700,네이버파이낸셜,0.299999789999937,0.299999789999937,99,
