,firmname,own,own2,type,ownername
726,농업회사법인팜엔코,0.9,0.9,1,팜스코
727,농업회사법인팜엔코,,,1,
728,농업회사법인팜엔코,,,-1,
730,농업회사법인팜엔코,0.0,0.0,99,
733,농업회사법인포크랜드,0.0,0.5,0,
742,농업회사법인포크랜드,0.5,0.5,1,팜스코
743,농업회사법인포크랜드,,,1,
744,농업회사법인포크랜드,,,-1,
746,농업회사법인포크랜드,0.0,0.0,99,
749,농업회사법인피그앤그린,0.1,0.1,0,
758,농업회사법인피그앤그린,0.9,0.9,1,제일사료
759,농업회사법인피그앤그린,,,1,
760,농업회사법인피그앤그린,,,-1,
762,농업회사법인피그앤그린,0.0,0.0,99,
765,제일사료,0.0,0.0,0,
774,제일사료,0.8810835324383242,0.8810835324383242,1,하림지주
775,제일사료,0.1189164675616758,0.1189164675616758,1,올품
776,제일사료,,,-1,
778,제일사료,0.0,0.0,99,
781,팬오션,0.0004704517145896883,0.032711468919308706,0,
812,팬오션,0.5469824976282257,0.5469824976282257,1,하림지주
813,팬오션,0.0010849858024089293,0.0010849858024089293,1,에코캐피탈
814,팬오션,,,-1,
816,팬오션,0.4509913961430255,0.4509913961430255,99,
819,한강씨엠,0.0,0.0,0,
828,한강씨엠,0.9404689423766421,0.9404689423766421,1,하림지주
829,한강씨엠,,,1,
830,한강씨엠,,,-1,
832,한강씨엠,0.05953105762335782,0.05953105762335782,99,
835,한국썸벧,0.0,0.0,0,
844,한국썸벧,1.0,1.0,1,제일사료
845,한국썸벧,,,1,
846,한국썸벧,,,-1,
848,한국썸벧,0.0,0.0,99,
851,한국인베스트먼트,0.0,0.0,0,
860,한국인베스트먼트,1.0,1.0,1,올품
861,한국인베스트먼트,,,1,
862,한국인베스트먼트,,,-1,
864,한국인베스트먼트,0.0,0.0,99,
867,에코캐피탈,0.0,0.0,0,
876,에코캐피탈,1.0,1.0,1,올품
877,에코캐피탈,,,1,
878,에코캐피탈,,,-1,
880,에코캐피탈,0.0,0.0,99,
