,firmname,own,own2,type,ownername
1088,키다리스타,1.0,1.0,1,다우기술
1089,키다리스타,,,1,-
1090,키다리스타,,,-1,
1092,키다리스타,0.0,0.0,99,
1095,키다리스튜디오,0.03675712609510951,0.04477857608399002,0,
1110,키다리스튜디오,0.5522392509254195,0.5522392509254195,1,다우데이타
1111,키다리스튜디오,0.09230067754724776,0.09230067754724776,1,이머니
1112,키다리스튜디오,,,-1,
1114,키다리스튜디오,0.3106814954433427,0.3106814954433427,99,
1117,키다리이엔티,0.0,0.0,0,
1132,키다리이엔티,1.0,1.0,1,다우기술
1133,키다리이엔티,,,1,-
1134,키다리이엔티,,,-1,
1136,키다리이엔티,0.0,0.0,99,
1139,키움이앤에스,0.18,0.20724441922058268,0,
1155,키움이앤에스,0.6305629965947787,0.6305629965947787,1,다우기술
1156,키움이앤에스,0.1602417707150965,0.1602417707150965,1,이머니
1157,키움이앤에스,,,-1,
1159,키움이앤에스,0.0019508134695421868,0.0019508134695421868,99,
1162,시네마게임음악문화산업전문회사(유),0.0,1.0,0,
1177,시네마게임음악문화산업전문회사(유),,,1,-
1178,시네마게임음악문화산업전문회사(유),,,1,-
1179,시네마게임음악문화산업전문회사(유),,,-1,
1181,시네마게임음악문화산업전문회사(유),0.0,0.0,99,
1184,에스지서비스,0.0,0.0,0,
1199,에스지서비스,1.0,1.0,1,한국정보인증
1200,에스지서비스,,,1,-
1201,에스지서비스,,,-1,
1203,에스지서비스,0.0,0.0,99,
1206,은덕,1.0,1.0,0,
1221,은덕,,,1,-
1222,은덕,,,1,-
1223,은덕,,,-1,
1225,은덕,0.0,0.0,99,
1228,한국정보인증,0.0,0.00018491897962457886,0,
1243,한국정보인증,0.33661309160917696,0.33661309160917696,1,다우기술
1244,한국정보인증,,,1,-
1245,한국정보인증,,,-1,
1247,한국정보인증,0.6632019894111985,0.6632019894111985,99,
