,firmname,own,own2,type,ownername
1144,삼성액티브자산운용,0.0,0.0,0,
1153,삼성액티브자산운용,1.0,1.0,1,삼성자산운용
1154,삼성액티브자산운용,,,-1,
1156,삼성액티브자산운용,0.0,0.0,99,
1159,삼성헤지자산운용,0.0,0.0,0,
1168,삼성헤지자산운용,1.0,1.0,1,삼성자산운용
1169,삼성헤지자산운용,,,-1,
1171,삼성헤지자산운용,0.0,0.0,99,
1174,삼성생명서비스손해사정,0.0,0.0,0,
1183,삼성생명서비스손해사정,0.9977591772151899,0.9977591772151899,1,삼성생명보험
1184,삼성생명서비스손해사정,,,-1,
1186,삼성생명서비스손해사정,0.0022408227848101266,0.0022408227848101266,99,
1189,삼성에스알에이자산운용,0.0,1.0,0,
1198,삼성에스알에이자산운용,,,1,-
1199,삼성에스알에이자산운용,,,-1,
1201,삼성에스알에이자산운용,0.0,0.0,99,
1204,삼성생명금융서비스보험대리점,0.0,0.0,0,
1213,삼성생명금융서비스보험대리점,1.0,1.0,1,삼성생명보험
1214,삼성생명금융서비스보험대리점,,,-1,
1216,삼성생명금융서비스보험대리점,0.0,0.0,99,
1219,삼성증권,0.0,0.0024513549832026883,0,
1242,삼성증권,0.2939094288913774,0.2939094288913774,1,삼성생명보험
1243,삼성증권,,,-1,
1245,삼성증권,0.7036392161254199,0.7036392161254199,99,
1248,삼성카드,0.0,0.079160674859213,0,
1265,삼성카드,0.7186242271212487,0.7186242271212487,1,삼성생명보험
1266,삼성카드,,,-1,
1268,삼성카드,0.20221509801953827,0.20221509801953827,99,
1271,삼성카드고객서비스,0.0,0.0,0,
1280,삼성카드고객서비스,1.0,1.0,1,삼성카드
1281,삼성카드고객서비스,,,-1,
1283,삼성카드고객서비스,0.0,0.0,99,
1286,삼성벤처투자,0.0,0.0,0,
1295,삼성벤처투자,0.17,0.17,1,삼성전기
1296,삼성벤처투자,0.17,0.17,1,삼성중공업
1297,삼성벤처투자,0.16666666666666666,0.16666666666666666,1,삼성물산
1298,삼성벤처투자,0.16666666666666666,0.16666666666666666,1,삼성증권
1299,삼성벤처투자,0.16333333333333333,0.16333333333333333,1,삼성에스디아이
1300,삼성벤처투자,0.16333333333333333,0.16333333333333333,1,삼성전자
1301,삼성벤처투자,,,-1,
1303,삼성벤처투자,0.0,0.0,99,
